timestep:         0.0248199819981998
yAxisLabel:vertical DOF [m]     
title:bogies vertical DOF  
uv1     ,       uv2     ,       uv3     ,       uv4     ,       uv5     ,       uv6     
  0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
  0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0000005635568656,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0000037914508004,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0000127746616808,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0000302815852368,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0000587693060808,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0001001535044045,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0001558317249257,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0002276159080567,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0003179239043988,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0004301850419655,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0005685742516187,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0007371036863755,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0009390732786800,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0011764896276585,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0014505351004973,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0017618127922891,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0021101107355141,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0024951912790017,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0029174526510740,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0033784443248121,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0038809037630776,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0044271885845880,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0050173855248681,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0056483254980722,        -0.0000099199377951,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
