timestep:         0.0063532800000000
yAxisLabel:deflection [m]       
title:bridge deflection 
ub_mid  ,       ub_quart
  0.0000000000000000,         0.0000000000000000
  0.0000000000017452,         0.0000000002294484
  0.0000000000448843,         0.0000000042860561
  0.0000000004981284,         0.0000000358584376
  0.0000000031900724,         0.0000001816561490
  0.0000000131014970,         0.0000006383290037
  0.0000000356868411,         0.0000016961294127
  0.0000000623230874,         0.0000036127268424
  0.0000000551964171,         0.0000063562968087
 -0.0000000263672953,         0.0000092553822403
 -0.0000001457070915,         0.0000109219715504
 -0.0000001369212257,         0.0000098367865873
  0.0000002499341850,         0.0000050772306618
  0.0000012973950131,        -0.0000035821062318
  0.0000033485986281,        -0.0000158367995044
  0.0000067936675087,        -0.0000308993578850
  0.0000119611062407,        -0.0000479097883304
  0.0000191259182969,        -0.0000665225078263
  0.0000286457466671,        -0.0000869338948313
  0.0000408708083742,        -0.0001095275824026
  0.0000557845544856,        -0.0001346083207717
  0.0000728258628444,        -0.0001622857571407
  0.0000910954505577,        -0.0001924767094000
  0.0001096669912604,        -0.0002249542782400
  0.0001277986147873,        -0.0002594390293434
  0.0001450719939017,        -0.0002957610427827
  0.0001614209164589,        -0.0003339506778507
  0.0001770093488919,        -0.0003741460622355
  0.0001920834218212,        -0.0004164136074770
  0.0002068779617952,        -0.0004606586215462
  0.0002215268540009,        -0.0005066867877838
  0.0002360005875189,        -0.0005543254851898
  0.0002501459070170,        -0.0006034926795971
  0.0002637917939494,        -0.0006541750293086
  0.0002768291722165,        -0.0007063616911186
  0.0002892234844863,        -0.0007599951383997
  0.0003009852928220,        -0.0008149585618755
  0.0003121475453018,        -0.0008710957863209
  0.0003227581323244,        -0.0009282526443478
  0.0003328635087702,        -0.0009863223940727
  0.0003424799613229,        -0.0010452647290672
  0.0003515702454751,        -0.0011050763531658
  0.0003600398437171,        -0.0011657316711312
  0.0003677543410930,        -0.0012271408379927
  0.0003745646008082,        -0.0012891601263214
  0.0003803239736179,        -0.0013516411479827
  0.0003849002867978,        -0.0014144757882944
  0.0003881989333317,        -0.0014776128099867
  0.0003901953058331,        -0.0015410477150648
  0.0003909536867840,        -0.0016047956223864
  0.0003906254559533,        -0.0016688623958133
  0.0003894457128263,        -0.0017332356837205
  0.0003877367418549,        -0.0017979074627647
  0.0003858965895553,        -0.0018629122033240
  0.0003843533538762,        -0.0019283505311709
  0.0003834993953813,        -0.0019943842968749
  0.0003836373817165,        -0.0020612131692098
  0.0003849546984922,        -0.0021290464131912
  0.0003875203329801,        -0.0021980703007650
  0.0003912917121914,        -0.0022684124336064
  0.0003961259325869,        -0.0023401159824865
  0.0004017985255057,        -0.0024131232468928
  0.0004080354725032,        -0.0024872525668842
  0.0004145579422418,        -0.0025621763761074
  0.0004211298666373,        -0.0026374268118287
  0.0004275951197869,        -0.0027124365904004
  0.0004338936092171,        -0.0027866041955816
  0.0004400499329756,        -0.0028593656008879
  0.0004461361185089,        -0.0029302528986797
  0.0004522199906488,        -0.0029989287908827
  0.0004583158789704,        -0.0030651956857882
  0.0004643541270162,        -0.0031289852327455
  0.0004701822097385,        -0.0031903408508842
  0.0004755998319299,        -0.0032494019338702
  0.0004804160543134,        -0.0033063848148902
  0.0004845080441956,        -0.0033615488906422
  0.0004878605923283,        -0.0034151436571870
  0.0004905713516020,        -0.0034673458908132
  0.0004928196623873,        -0.0035182057023340
  0.0004948118386217,        -0.0035676204106942
  0.0004967237389808,        -0.0036153465982087
  0.0004986587728394,        -0.0036610482501192
  0.0005006289506818,        -0.0037043668611064
  0.0005025556778981,        -0.0037449909155402
  0.0005042829226161,        -0.0037827020426030
  0.0005055974990869,        -0.0038173860368573
  0.0005062541335638,        -0.0038490131897976
  0.0005060039462475,        -0.0038776041749756
  0.0005046240351839,        -0.0039031996071034
  0.0005019442508850,        -0.0039258443471851
  0.0004978668395835,        -0.0039455870587670
  0.0004923762480948,        -0.0039624877523907
  0.0004855391524134,        -0.0039766242538648
  0.0004774969591921,        -0.0039880917943897
  0.0004684532228561,        -0.0039969951301614
  0.0004586568837109,        -0.0040034346031508
  0.0004483813267675,        -0.0040074805917267
  0.0004379008845971,        -0.0040091270938210
  0.0004274680549417,        -0.0040082499212425
  0.0004172908729978,        -0.0040046414891072
  0.0004075056042195,        -0.0039981663849448
  0.0003981573357752,        -0.0039890433469722
  0.0003892321878063,        -0.0039782050712000
  0.0003807527967103,        -0.0039673713927886
  0.0003728473021964,        -0.0039584395880469
  0.0003657166264727,        -0.0039526966980490
  0.0003595971232468,        -0.0039506450707968
  0.0003548099077251,        -0.0039521368752711
  0.0003517618612830,        -0.0039564489450594
  0.0003508317486331,        -0.0039627446189892
  0.0003523667322930,        -0.0039707057827822
  0.0003568158126091,        -0.0039806004263649
  0.0003646328269140,        -0.0039929498556665
  0.0003758895092000,        -0.0040082512449954
  0.0003900645094501,        -0.0040268326074112
  0.0004062447776350,        -0.0040488275694688
  0.0004234703926425,        -0.0040742038916505
  0.0004409900744613,        -0.0041028453220303
  0.0004584210243926,        -0.0041347163411256
  0.0004757709123929,        -0.0041699666612053
  0.0004932925544350,        -0.0042088554459310
  0.0005112978751256,        -0.0042515750801651
  0.0005300172077150,        -0.0042981470378618
  0.0005494723743280,        -0.0043484622964373
